[2018-11-22 11:48:04] ; ,行:23; 設定完了
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:25; URL:/
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; Dispatch::excute,行:26; [0=>, 1=>]
[2018-11-22 11:48:04] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:04] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:04] ; View::view,行:63; index
[2018-11-22 11:48:04] ; View::view,行:63; parts/header
[2018-11-22 11:48:04] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:04] ; View::view,行:63; parts/product
[2018-11-22 11:48:04] ; View::view,行:63; parts/news
[2018-11-22 11:48:04] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:04] ; View::view,行:63; parts/footer
[2018-11-22 11:48:04] ; ,行:19; 設定開始
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:23; 設定完了
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:25; URL:/
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; Dispatch::excute,行:26; [0=>, 1=>]
[2018-11-22 11:48:04] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:04] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:04] ; View::view,行:63; index
[2018-11-22 11:48:04] ; View::view,行:63; parts/header
[2018-11-22 11:48:04] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:04] ; View::view,行:63; parts/product
[2018-11-22 11:48:04] ; View::view,行:63; parts/news
[2018-11-22 11:48:04] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:04] ; View::view,行:63; parts/footer
[2018-11-22 11:48:04] ; ,行:19; 設定開始
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:23; 設定完了
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:25; URL:/
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; Dispatch::excute,行:26; [0=>, 1=>]
[2018-11-22 11:48:04] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:04] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:04] ; View::view,行:63; index
[2018-11-22 11:48:04] ; View::view,行:63; parts/header
[2018-11-22 11:48:04] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:04] ; View::view,行:63; parts/product
[2018-11-22 11:48:04] ; View::view,行:63; parts/news
[2018-11-22 11:48:04] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:04] ; View::view,行:63; parts/footer
[2018-11-22 11:48:04] ; ,行:19; 設定開始
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:23; 設定完了
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:25; URL:/public/css/bootstrap.css.map
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; Dispatch::excute,行:26; [0=>, 1=>public, 2=>css, 3=>bootstrap.css.map]
[2018-11-22 11:48:04] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:04] ; Dispatch::excute,行:37; public
[2018-11-22 11:48:04] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:04] ; View::view,行:63; index
[2018-11-22 11:48:04] ; View::view,行:63; parts/header
[2018-11-22 11:48:04] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:04] ; View::view,行:63; parts/product
[2018-11-22 11:48:04] ; View::view,行:63; parts/news
[2018-11-22 11:48:04] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:04] ; View::view,行:63; parts/footer
[2018-11-22 11:48:04] ; ,行:19; 設定開始
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:23; 設定完了
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:25; URL:/
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; Dispatch::excute,行:26; [0=>, 1=>]
[2018-11-22 11:48:04] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:04] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:04] ; View::view,行:63; index
[2018-11-22 11:48:04] ; View::view,行:63; parts/header
[2018-11-22 11:48:04] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:04] ; View::view,行:63; parts/product
[2018-11-22 11:48:04] ; View::view,行:63; parts/news
[2018-11-22 11:48:04] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:04] ; View::view,行:63; parts/footer
[2018-11-22 11:48:04] ; ,行:19; 設定開始
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:23; 設定完了
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:25; URL:/
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; Dispatch::excute,行:26; [0=>, 1=>]
[2018-11-22 11:48:04] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:04] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:04] ; View::view,行:63; index
[2018-11-22 11:48:04] ; View::view,行:63; parts/header
[2018-11-22 11:48:04] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:04] ; View::view,行:63; parts/product
[2018-11-22 11:48:04] ; View::view,行:63; parts/news
[2018-11-22 11:48:04] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:04] ; View::view,行:63; parts/footer
[2018-11-22 11:48:04] ; ,行:19; 設定開始
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:23; 設定完了
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; ,行:25; URL:/public/css/bootstrap.css.map
[2018-11-22 11:48:04] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:04] ; Dispatch::excute,行:26; [0=>, 1=>public, 2=>css, 3=>bootstrap.css.map]
[2018-11-22 11:48:04] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:04] ; Dispatch::excute,行:37; public
[2018-11-22 11:48:04] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:04] ; View::view,行:63; index
[2018-11-22 11:48:04] ; View::view,行:63; parts/header
[2018-11-22 11:48:04] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:04] ; View::view,行:63; parts/product
[2018-11-22 11:48:04] ; View::view,行:63; parts/news
[2018-11-22 11:48:04] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:04] ; View::view,行:63; parts/footer
[2018-11-22 11:48:05] ; ,行:19; 設定開始
[2018-11-22 11:48:05] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:05] ; ,行:23; 設定完了
[2018-11-22 11:48:05] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:05] ; ,行:25; URL:/public/css/bootstrap.css.map
[2018-11-22 11:48:05] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:05] ; Dispatch::excute,行:26; [0=>, 1=>public, 2=>css, 3=>bootstrap.css.map]
[2018-11-22 11:48:05] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:05] ; Dispatch::excute,行:37; public
[2018-11-22 11:48:05] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:05] ; View::view,行:63; index
[2018-11-22 11:48:05] ; View::view,行:63; parts/header
[2018-11-22 11:48:05] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:05] ; View::view,行:63; parts/product
[2018-11-22 11:48:05] ; View::view,行:63; parts/news
[2018-11-22 11:48:05] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:05] ; View::view,行:63; parts/footer
[2018-11-22 11:48:05] ; ,行:19; 設定開始
[2018-11-22 11:48:05] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:05] ; ,行:23; 設定完了
[2018-11-22 11:48:05] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:05] ; ,行:25; URL:/public/css/bootstrap.css.map
[2018-11-22 11:48:05] ; Request::__construct,行:8; Request生成
[2018-11-22 11:48:05] ; Dispatch::excute,行:26; [0=>, 1=>public, 2=>css, 3=>bootstrap.css.map]
[2018-11-22 11:48:05] ; Dispatch::excute,行:28; is not false
[2018-11-22 11:48:05] ; Dispatch::excute,行:37; public
[2018-11-22 11:48:05] ; Dispatch::excute,行:47; null
[2018-11-22 11:48:05] ; View::view,行:63; index
[2018-11-22 11:48:05] ; View::view,行:63; parts/header
[2018-11-22 11:48:05] ; View::view,行:63; parts/bxslider
[2018-11-22 11:48:05] ; View::view,行:63; parts/product
[2018-11-22 11:48:05] ; View::view,行:63; parts/news
[2018-11-22 11:48:05] ; View::view,行:63; parts/showImgs
[2018-11-22 11:48:05] ; View::view,行:63; parts/footer
